time,side,price,amount,fee,usdt_after,btc_after
2026-02-10T22:55:00+08:00,sell,68574,0.001458,4.4e-07,673.33,0.058856
2026-02-11T00:10:00+08:00,sell,69466,0.00144,4.3e-07,773.3,0.057416
2026-02-11T02:25:00+08:00,buy,68933,0.001451,4.4e-07,673.27,0.058867
2026-02-11T05:30:00+08:00,buy,68429,0.001461,4.4e-07,573.24,0.060328
2026-02-11T07:50:00+08:00,sell,68849,0.001452,4.4e-07,673.21,0.058875
2026-02-11T08:25:00+08:00,sell,69193,0.001445,4.3e-07,773.18,0.057429
2026-02-11T10:45:00+08:00,buy,68771,0.001454,4.4e-07,673.15,0.058883
2026-02-11T11:15:00+08:00,buy,68268,0.001465,4.4e-07,573.12,0.060347
2026-02-11T12:30:00+08:00,buy,67517,0.001481,4.4e-07,473.09,0.061828
2026-02-11T14:10:00+08:00,buy,67010,0.001492,4.5e-07,373.06,0.06332
2026-02-11T18:35:00+08:00,buy,66577,0.001502,4.5e-07,273.03,0.064821
2026-02-11T19:20:00+08:00,sell,67051,0.001491,4.5e-07,373.0,0.063329
2026-02-11T21:30:00+08:00,sell,67666,0.001478,4.4e-07,472.97,0.061851
2026-02-11T21:50:00+08:00,buy,67045,0.001492,4.5e-07,372.94,0.063342
2026-02-11T22:10:00+08:00,sell,68079,0.001469,4.4e-07,472.91,0.061873
2026-02-11T22:40:00+08:00,buy,67029,0.001492,4.5e-07,372.88,0.063364
2026-02-12T01:00:00+08:00,buy,65995,0.001515,4.5e-07,272.85,0.064879
2026-02-12T02:15:00+08:00,sell,66567,0.001502,4.5e-07,372.82,0.063376
2026-02-12T02:40:00+08:00,sell,67144,0.001489,4.5e-07,472.79,0.061887
2026-02-12T04:00:00+08:00,sell,67730,0.001476,4.4e-07,572.76,0.06041
2026-02-12T07:00:00+08:00,buy,67352,0.001485,4.5e-07,472.73,0.061894
2026-02-12T07:20:00+08:00,buy,66976,0.001493,4.5e-07,372.7,0.063387
2026-02-12T08:35:00+08:00,sell,67611,0.001479,4.4e-07,472.67,0.061907
2026-02-12T09:35:00+08:00,sell,68010,0.00147,4.4e-07,572.64,0.060436
2026-02-12T09:50:00+08:00,buy,67609,0.001479,4.4e-07,472.61,0.061915
2026-02-12T12:20:00+08:00,buy,67271,0.001487,4.5e-07,372.58,0.063401
2026-02-12T13:10:00+08:00,buy,66852,0.001496,4.5e-07,272.55,0.064896
2026-02-12T15:20:00+08:00,sell,67186,0.001488,4.5e-07,372.52,0.063408
2026-02-12T17:55:00+08:00,sell,67617,0.001479,4.4e-07,472.49,0.061928
2026-02-12T18:55:00+08:00,sell,68022,0.00147,4.4e-07,572.46,0.060458
2026-02-13T00:00:00+08:00,buy,66975,0.001493,4.5e-07,472.43,0.06195
2026-02-13T00:50:00+08:00,buy,65944,0.001516,4.5e-07,372.4,0.063466
2026-02-13T04:50:00+08:00,buy,65241,0.001533,4.6e-07,272.37,0.064999
2026-02-13T05:15:00+08:00,sell,65745,0.001521,4.6e-07,372.34,0.063477
2026-02-13T06:45:00+08:00,sell,66338,0.001507,4.5e-07,472.31,0.061969
2026-02-13T08:30:00+08:00,buy,65977,0.001516,4.5e-07,372.28,0.063484
2026-02-13T09:40:00+08:00,sell,66497,0.001504,4.5e-07,472.25,0.06198
2026-02-13T14:20:00+08:00,buy,66060,0.001514,4.5e-07,372.22,0.063494
2026-02-13T15:00:00+08:00,sell,66406,0.001506,4.5e-07,472.19,0.061987
2026-02-13T15:50:00+08:00,buy,66059,0.001514,4.5e-07,372.16,0.063501
2026-02-13T16:45:00+08:00,sell,66567,0.001502,4.5e-07,472.13,0.061998
2026-02-13T17:45:00+08:00,sell,66954,0.001494,4.5e-07,572.1,0.060504
2026-02-13T21:25:00+08:00,sell,67311,0.001486,4.5e-07,672.07,0.059018
2026-02-13T22:45:00+08:00,sell,67873,0.001473,4.4e-07,772.04,0.057544
2026-02-13T23:25:00+08:00,sell,68865,0.001452,4.4e-07,872.01,0.056091
2026-02-14T15:45:00+08:00,sell,69209,0.001445,4.3e-07,971.98,0.054646
2026-02-14T16:05:00+08:00,sell,69564,0.001438,4.3e-07,1071.95,0.053208
2026-02-14T19:10:00+08:00,sell,69912,0.00143,4.3e-07,1171.92,0.051777
2026-02-14T19:20:00+08:00,sell,70262,0.001423,4.3e-07,1271.89,0.050354
2026-02-14T21:00:00+08:00,buy,69702,0.001435,4.3e-07,1171.86,0.051788
2026-02-14T21:15:00+08:00,buy,69147,0.001446,4.3e-07,1071.83,0.053234
2026-02-14T22:55:00+08:00,sell,69837,0.001432,4.3e-07,1171.8,0.051801
2026-02-15T00:20:00+08:00,buy,69352,0.001442,4.3e-07,1071.77,0.053243
2026-02-15T01:10:00+08:00,sell,69843,0.001432,4.3e-07,1171.74,0.051811
2026-02-15T05:00:00+08:00,sell,70192,0.001425,4.3e-07,1271.71,0.050386
2026-02-15T05:35:00+08:00,buy,69841,0.001432,4.3e-07,1171.68,0.051817
2026-02-15T09:25:00+08:00,buy,69492,0.001439,4.3e-07,1071.65,0.053255
2026-02-15T11:45:00+08:00,sell,69839,0.001432,4.3e-07,1171.62,0.051823
2026-02-15T13:15:00+08:00,sell,70413,0.00142,4.3e-07,1271.59,0.050403
2026-02-15T15:15:00+08:00,sell,70765,0.001413,4.2e-07,1371.56,0.048989
2026-02-15T18:00:00+08:00,buy,70406,0.00142,4.3e-07,1271.53,0.050409
2026-02-15T20:15:00+08:00,buy,70054,0.001427,4.3e-07,1171.5,0.051836
2026-02-15T20:30:00+08:00,sell,70404,0.00142,4.3e-07,1271.47,0.050415
2026-02-15T20:45:00+08:00,buy,70052,0.001428,4.3e-07,1171.44,0.051842
2026-02-15T20:50:00+08:00,buy,69702,0.001435,4.3e-07,1071.41,0.053277
2026-02-15T20:55:00+08:00,buy,69353,0.001442,4.3e-07,971.38,0.054718
2026-02-15T23:15:00+08:00,buy,69006,0.001449,4.3e-07,871.35,0.056167
2026-02-16T01:45:00+08:00,buy,68535,0.001459,4.4e-07,771.32,0.057625
2026-02-16T05:30:00+08:00,sell,68903,0.001451,4.4e-07,871.29,0.056174
2026-02-16T07:00:00+08:00,buy,68558,0.001459,4.4e-07,771.26,0.057632
2026-02-16T09:10:00+08:00,sell,69021,0.001449,4.3e-07,871.23,0.056183
2026-02-16T09:35:00+08:00,buy,68555,0.001459,4.4e-07,771.2,0.057641
2026-02-16T11:25:00+08:00,buy,68191,0.001466,4.4e-07,671.17,0.059107
2026-02-16T12:00:00+08:00,sell,68532,0.001459,4.4e-07,771.14,0.057647
2026-02-16T12:55:00+08:00,sell,68875,0.001452,4.4e-07,871.11,0.056195
2026-02-16T13:10:00+08:00,buy,68531,0.001459,4.4e-07,771.08,0.057654
2026-02-16T17:00:00+08:00,sell,68874,0.001452,4.4e-07,871.05,0.056201
2026-02-16T19:10:00+08:00,buy,68530,0.001459,4.4e-07,771.02,0.05766
2026-02-16T19:55:00+08:00,sell,68873,0.001452,4.4e-07,870.99,0.056208
2026-02-16T20:25:00+08:00,sell,69489,0.001439,4.3e-07,970.96,0.054768
2026-02-16T21:35:00+08:00,buy,68506,0.00146,4.4e-07,870.93,0.056227
2026-02-16T23:30:00+08:00,buy,67758,0.001476,4.4e-07,770.9,0.057703
2026-02-17T02:10:00+08:00,sell,68120,0.001468,4.4e-07,870.87,0.056234
2026-02-17T04:50:00+08:00,sell,68461,0.001461,4.4e-07,970.84,0.054773
2026-02-17T07:15:00+08:00,sell,68803,0.001453,4.4e-07,1070.81,0.053319
2026-02-17T10:10:00+08:00,sell,69236,0.001444,4.3e-07,1170.78,0.051875
2026-02-17T11:35:00+08:00,buy,68528,0.001459,4.4e-07,1070.75,0.053333
2026-02-17T13:20:00+08:00,buy,68088,0.001469,4.4e-07,970.72,0.054802
2026-02-17T14:40:00+08:00,sell,68493,0.00146,4.4e-07,1070.69,0.053341
2026-02-17T17:10:00+08:00,buy,68151,0.001467,4.4e-07,970.66,0.054808
2026-02-17T18:15:00+08:00,buy,67810,0.001475,4.4e-07,870.63,0.056282
2026-02-17T20:05:00+08:00,sell,68149,0.001467,4.4e-07,970.6,0.054815
2026-02-17T21:05:00+08:00,buy,67750,0.001476,4.4e-07,870.57,0.05629
2026-02-17T21:20:00+08:00,sell,68147,0.001467,4.4e-07,970.54,0.054822
2026-02-17T22:40:00+08:00,buy,67420,0.001483,4.4e-07,870.51,0.056305
2026-02-18T02:40:00+08:00,sell,68132,0.001468,4.4e-07,970.48,0.054837
2026-02-18T04:05:00+08:00,buy,67550,0.00148,4.4e-07,870.45,0.056317
2026-02-18T09:00:00+08:00,buy,67212,0.001488,4.5e-07,770.42,0.057804
2026-02-18T11:25:00+08:00,sell,67553,0.00148,4.4e-07,870.39,0.056323
2026-02-18T12:50:00+08:00,sell,67891,0.001473,4.4e-07,970.36,0.05485
2026-02-18T16:10:00+08:00,sell,68268,0.001465,4.4e-07,1070.33,0.053385
2026-02-18T18:30:00+08:00,buy,67927,0.001472,4.4e-07,970.3,0.054857
2026-02-18T19:05:00+08:00,buy,67587,0.00148,4.4e-07,870.27,0.056336
2026-02-18T19:10:00+08:00,buy,67249,0.001487,4.5e-07,770.24,0.057822
2026-02-18T19:35:00+08:00,sell,67585,0.00148,4.4e-07,870.21,0.056342
2026-02-18T21:45:00+08:00,buy,67187,0.001488,4.5e-07,770.18,0.05783
2026-02-18T22:45:00+08:00,buy,66775,0.001498,4.5e-07,670.15,0.059327
2026-02-18T22:50:00+08:00,sell,67184,0.001488,4.5e-07,770.12,0.057838
2026-02-18T23:35:00+08:00,sell,68055,0.001469,4.4e-07,870.09,0.056369
2026-02-19T01:00:00+08:00,buy,67359,0.001485,4.5e-07,770.06,0.057853
2026-02-19T02:15:00+08:00,buy,66899,0.001495,4.5e-07,670.03,0.059347
2026-02-19T02:40:00+08:00,buy,66442,0.001505,4.5e-07,570.0,0.060852
2026-02-19T05:00:00+08:00,buy,66081,0.001513,4.5e-07,469.97,0.062364
2026-02-19T05:30:00+08:00,sell,66440,0.001505,4.5e-07,569.94,0.060859
2026-02-19T09:40:00+08:00,sell,66788,0.001497,4.5e-07,669.91,0.059361
2026-02-19T14:15:00+08:00,sell,67122,0.00149,4.5e-07,769.88,0.057871
2026-02-19T16:30:00+08:00,buy,66786,0.001497,4.5e-07,669.85,0.059368
2026-02-19T17:20:00+08:00,sell,67120,0.00149,4.5e-07,769.82,0.057877
2026-02-19T17:45:00+08:00,buy,66784,0.001497,4.5e-07,669.79,0.059374
2026-02-19T20:00:00+08:00,buy,66421,0.001506,4.5e-07,569.76,0.060879
2026-02-19T21:40:00+08:00,buy,66089,0.001513,4.5e-07,469.73,0.062392
2026-02-19T22:50:00+08:00,sell,66630,0.001501,4.5e-07,569.7,0.060891
2026-02-20T04:45:00+08:00,sell,67166,0.001489,4.5e-07,669.67,0.059402
2026-02-20T06:00:00+08:00,buy,66830,0.001496,4.5e-07,569.64,0.060897
2026-02-20T08:10:00+08:00,sell,67164,0.001489,4.5e-07,669.61,0.059408
2026-02-20T13:30:00+08:00,sell,67500,0.001481,4.4e-07,769.58,0.057926
2026-02-20T13:35:00+08:00,sell,67838,0.001474,4.4e-07,869.55,0.056452
2026-02-20T17:00:00+08:00,sell,68177,0.001467,4.4e-07,969.52,0.054984
2026-02-20T19:10:00+08:00,buy,67836,0.001474,4.4e-07,869.49,0.056458
2026-02-20T19:40:00+08:00,buy,67497,0.001482,4.4e-07,769.46,0.057939
2026-02-20T21:00:00+08:00,buy,67126,0.00149,4.5e-07,669.43,0.059428
2026-02-20T21:35:00+08:00,buy,66757,0.001498,4.5e-07,569.4,0.060926
2026-02-20T21:40:00+08:00,buy,66390,0.001506,4.5e-07,469.37,0.062432
2026-02-20T21:45:00+08:00,sell,66755,0.001498,4.5e-07,569.34,0.060933
2026-02-20T23:00:00+08:00,sell,67218,0.001488,4.5e-07,669.31,0.059445
2026-02-20T23:15:00+08:00,buy,66751,0.001498,4.5e-07,569.28,0.060943
2026-02-20T23:20:00+08:00,sell,67214,0.001488,4.5e-07,669.25,0.059455
2026-02-21T03:00:00+08:00,sell,67669,0.001478,4.4e-07,769.22,0.057976
2026-02-21T06:30:00+08:00,sell,68007,0.00147,4.4e-07,869.19,0.056506
2026-02-21T11:40:00+08:00,buy,67667,0.001478,4.4e-07,769.16,0.057983
2026-02-21T16:40:00+08:00,sell,68005,0.00147,4.4e-07,869.13,0.056512
2026-02-21T22:20:00+08:00,sell,68345,0.001463,4.4e-07,969.1,0.055048
2026-02-22T06:40:00+08:00,buy,68003,0.001471,4.4e-07,869.07,0.056518
2026-02-22T21:35:00+08:00,buy,67663,0.001478,4.4e-07,769.04,0.057996
2026-02-22T23:05:00+08:00,buy,67306,0.001486,4.5e-07,669.01,0.059481
2026-02-22T23:35:00+08:00,sell,67662,0.001478,4.4e-07,768.98,0.058003
2026-02-23T01:30:00+08:00,buy,67324,0.001485,4.5e-07,668.95,0.059488
2026-02-23T06:20:00+08:00,sell,67661,0.001478,4.4e-07,768.92,0.058009
2026-02-23T08:30:00+08:00,buy,67323,0.001485,4.5e-07,668.89,0.059494
2026-02-23T08:45:00+08:00,buy,66986,0.001493,4.5e-07,568.86,0.060987
2026-02-23T09:00:00+08:00,buy,66302,0.001508,4.5e-07,468.83,0.062495
2026-02-23T09:05:00+08:00,buy,65625,0.001524,4.6e-07,368.8,0.064018
2026-02-23T09:45:00+08:00,buy,64955,0.00154,4.6e-07,268.77,0.065557
2026-02-23T13:15:00+08:00,sell,65283,0.001532,4.6e-07,368.74,0.064025
2026-02-23T13:25:00+08:00,buy,64954,0.00154,4.6e-07,268.71,0.065564
2026-02-23T14:10:00+08:00,sell,65279,0.001532,4.6e-07,368.68,0.064031
2026-02-23T14:35:00+08:00,sell,65605,0.001524,4.6e-07,468.65,0.062507
2026-02-23T16:00:00+08:00,sell,65936,0.001517,4.5e-07,568.62,0.06099
2026-02-23T16:25:00+08:00,buy,65604,0.001524,4.6e-07,468.59,0.062513
2026-02-23T17:30:00+08:00,sell,65984,0.001516,4.5e-07,568.56,0.060997
2026-02-23T17:45:00+08:00,sell,66366,0.001507,4.5e-07,668.53,0.05949
2026-02-23T20:20:00+08:00,buy,66034,0.001514,4.5e-07,568.5,0.061004
2026-02-23T20:35:00+08:00,sell,66364,0.001507,4.5e-07,668.47,0.059497
2026-02-23T22:30:00+08:00,buy,65960,0.001516,4.5e-07,568.44,0.061012
2026-02-23T22:40:00+08:00,buy,65559,0.001525,4.6e-07,468.41,0.062537
2026-02-23T22:45:00+08:00,sell,65958,0.001516,4.5e-07,568.38,0.061021
2026-02-24T00:00:00+08:00,buy,65509,0.001527,4.6e-07,468.35,0.062547
2026-02-24T01:15:00+08:00,buy,64738,0.001545,4.6e-07,368.32,0.064091
2026-02-24T03:35:00+08:00,buy,64155,0.001559,4.7e-07,268.29,0.065649
2026-02-24T05:40:00+08:00,sell,64763,0.001544,4.6e-07,368.26,0.064105
2026-02-24T09:10:00+08:00,buy,64439,0.001552,4.7e-07,268.23,0.065656
2026-02-24T09:15:00+08:00,buy,64117,0.00156,4.7e-07,168.2,0.067215
2026-02-24T09:20:00+08:00,buy,63796,0.001567,4.7e-07,68.17,0.068782
2026-02-24T09:25:00+08:00,sell,64115,0.00156,4.7e-07,168.14,0.067222
2026-02-24T09:30:00+08:00,sell,64436,0.001552,4.7e-07,268.11,0.06567
2026-02-24T09:40:00+08:00,buy,64114,0.00156,4.7e-07,168.08,0.067229
2026-02-24T11:00:00+08:00,buy,63646,0.001571,4.7e-07,68.05,0.0688
2026-02-24T17:00:00+08:00,sell,63396,0.001577,4.7e-07,168.02,0.067222
2026-02-24T17:35:00+08:00,buy,63009,0.001587,4.8e-07,67.99,0.068809
2026-02-24T18:50:00+08:00,sell,63324,0.001579,4.7e-07,167.96,0.067229
2026-02-24T20:45:00+08:00,buy,63007,0.001587,4.8e-07,67.93,0.068816
2026-02-24T22:45:00+08:00,sell,63539,0.001574,4.7e-07,167.9,0.067241
2026-02-25T00:00:00+08:00,sell,64034,0.001562,4.7e-07,267.87,0.065679
2026-02-25T03:00:00+08:00,sell,64567,0.001549,4.6e-07,367.84,0.06413
2026-02-25T05:00:00+08:00,buy,64244,0.001557,4.7e-07,267.81,0.065686
2026-02-25T05:25:00+08:00,buy,63923,0.001564,4.7e-07,167.78,0.06725
2026-02-25T07:35:00+08:00,sell,64243,0.001557,4.7e-07,267.75,0.065693
2026-02-25T09:10:00+08:00,sell,64624,0.001547,4.6e-07,367.72,0.064145
2026-02-25T09:15:00+08:00,sell,65007,0.001538,4.6e-07,467.69,0.062606
2026-02-25T09:20:00+08:00,sell,65392,0.001529,4.6e-07,567.66,0.061076
2026-02-25T09:25:00+08:00,sell,65780,0.00152,4.6e-07,667.63,0.059556
2026-02-25T09:35:00+08:00,sell,66170,0.001511,4.5e-07,767.6,0.058044
2026-02-25T09:40:00+08:00,buy,65778,0.00152,4.6e-07,667.57,0.059564
2026-02-25T11:50:00+08:00,buy,65361,0.00153,4.6e-07,567.54,0.061093
2026-02-25T13:30:00+08:00,buy,65034,0.001538,4.6e-07,467.51,0.062631
2026-02-25T16:35:00+08:00,sell,65363,0.00153,4.6e-07,567.48,0.0611
2026-02-25T20:15:00+08:00,sell,65690,0.001522,4.6e-07,667.45,0.059577
2026-02-25T20:50:00+08:00,sell,66018,0.001515,4.5e-07,767.42,0.058062
2026-02-25T21:45:00+08:00,sell,66496,0.001504,4.5e-07,867.39,0.056558
2026-02-25T23:40:00+08:00,sell,67483,0.001482,4.4e-07,967.36,0.055076
2026-02-26T00:55:00+08:00,sell,68190,0.001466,4.4e-07,1067.33,0.053609
2026-02-26T01:50:00+08:00,sell,68870,0.001452,4.4e-07,1167.3,0.052156
2026-02-26T05:35:00+08:00,sell,69572,0.001437,4.3e-07,1267.27,0.050718
2026-02-26T05:45:00+08:00,buy,68863,0.001452,4.4e-07,1167.24,0.05217
2026-02-26T07:35:00+08:00,buy,68067,0.001469,4.4e-07,1067.21,0.053639
2026-02-26T12:10:00+08:00,sell,68577,0.001458,4.4e-07,1167.18,0.05218
2026-02-26T13:15:00+08:00,buy,68139,0.001468,4.4e-07,1067.15,0.053647
2026-02-26T14:05:00+08:00,sell,68480,0.00146,4.4e-07,1167.12,0.052187
2026-02-26T14:30:00+08:00,buy,68138,0.001468,4.4e-07,1067.09,0.053654
2026-02-26T16:00:00+08:00,buy,67797,0.001475,4.4e-07,967.06,0.055128
2026-02-26T16:20:00+08:00,sell,68136,0.001468,4.4e-07,1067.03,0.05366
2026-02-26T17:50:00+08:00,sell,68587,0.001458,4.4e-07,1167.0,0.052202
2026-02-26T19:15:00+08:00,buy,68240,0.001465,4.4e-07,1066.97,0.053667
2026-02-26T22:00:00+08:00,buy,67887,0.001473,4.4e-07,966.94,0.055139
2026-02-26T22:35:00+08:00,sell,68238,0.001465,4.4e-07,1066.91,0.053674
2026-02-26T22:40:00+08:00,buy,67885,0.001473,4.4e-07,966.88,0.055146
2026-02-26T22:45:00+08:00,buy,67534,0.001481,4.4e-07,866.85,0.056626
2026-02-27T00:55:00+08:00,buy,66524,0.001503,4.5e-07,766.82,0.058129
2026-02-27T02:30:00+08:00,sell,67054,0.001491,4.5e-07,866.79,0.056637
2026-02-27T03:00:00+08:00,sell,67794,0.001475,4.4e-07,966.76,0.055162
2026-02-27T05:05:00+08:00,buy,67256,0.001487,4.5e-07,866.73,0.056648
2026-02-27T07:20:00+08:00,sell,67592,0.001479,4.4e-07,966.7,0.055168
2026-02-27T08:20:00+08:00,buy,67254,0.001487,4.5e-07,866.67,0.056655
2026-02-27T09:05:00+08:00,buy,66900,0.001495,4.5e-07,766.64,0.058149
2026-02-27T09:35:00+08:00,sell,67252,0.001487,4.5e-07,866.61,0.056662
2026-02-27T11:55:00+08:00,sell,67710,0.001477,4.4e-07,966.58,0.055184
2026-02-27T12:15:00+08:00,sell,68049,0.00147,4.4e-07,1066.55,0.053715
2026-02-27T12:40:00+08:00,buy,67709,0.001477,4.4e-07,966.52,0.055191
2026-02-27T16:45:00+08:00,sell,68065,0.001469,4.4e-07,1066.49,0.053721
2026-02-27T17:45:00+08:00,buy,67540,0.001481,4.4e-07,966.46,0.055202
2026-02-27T18:10:00+08:00,buy,66989,0.001493,4.5e-07,866.43,0.056694
2026-02-27T19:35:00+08:00,buy,66308,0.001508,4.5e-07,766.4,0.058202
2026-02-27T21:30:00+08:00,buy,65856,0.001518,4.6e-07,666.37,0.05972
2026-02-27T21:50:00+08:00,sell,66304,0.001508,4.5e-07,766.34,0.058211
2026-02-28T00:05:00+08:00,buy,65968,0.001516,4.5e-07,666.31,0.059726
2026-02-28T00:45:00+08:00,buy,65633,0.001524,4.6e-07,566.28,0.061249
2026-02-28T06:30:00+08:00,buy,65304,0.001531,4.6e-07,466.25,0.06278
2026-02-28T06:45:00+08:00,sell,65631,0.001524,4.6e-07,566.22,0.061256
2026-02-28T08:10:00+08:00,sell,65973,0.001516,4.5e-07,666.19,0.05974
2026-02-28T12:25:00+08:00,buy,65643,0.001523,4.6e-07,566.16,0.061263
2026-02-28T14:15:00+08:00,buy,65315,0.001531,4.6e-07,466.13,0.062793
2026-02-28T14:20:00+08:00,buy,64988,0.001539,4.6e-07,366.1,0.064332
2026-02-28T14:25:00+08:00,buy,64663,0.001546,4.6e-07,266.07,0.065878
2026-02-28T14:30:00+08:00,buy,64340,0.001554,4.7e-07,166.04,0.067432
2026-02-28T14:35:00+08:00,buy,64018,0.001562,4.7e-07,66.01,0.068993
2026-02-28T17:20:00+08:00,sell,63827,0.001567,4.7e-07,165.98,0.067426
2026-02-28T21:15:00+08:00,sell,64146,0.001559,4.7e-07,265.95,0.065867
2026-02-28T21:45:00+08:00,sell,64467,0.001551,4.7e-07,365.92,0.064315
2026-02-28T21:50:00+08:00,sell,64789,0.001543,4.6e-07,465.89,0.062771
2026-02-28T21:55:00+08:00,sell,65113,0.001536,4.6e-07,565.86,0.061235
2026-03-01T02:35:00+08:00,sell,65684,0.001522,4.6e-07,665.83,0.059712
2026-03-01T03:35:00+08:00,sell,66395,0.001506,4.5e-07,765.8,0.058205
2026-03-01T06:30:00+08:00,sell,67260,0.001487,4.5e-07,865.77,0.056718
2026-03-01T08:25:00+08:00,buy,66780,0.001497,4.5e-07,765.74,0.058215
2026-03-01T09:10:00+08:00,buy,66270,0.001509,4.5e-07,665.71,0.059724
2026-03-01T09:45:00+08:00,sell,66776,0.001498,4.5e-07,765.68,0.058226
2026-03-01T09:50:00+08:00,sell,67286,0.001486,4.5e-07,865.65,0.056739
2026-03-01T14:10:00+08:00,buy,66911,0.001495,4.5e-07,765.62,0.058233
2026-03-01T16:10:00+08:00,sell,67266,0.001487,4.5e-07,865.59,0.056746
2026-03-01T16:50:00+08:00,buy,66909,0.001495,4.5e-07,765.56,0.05824
2026-03-01T16:55:00+08:00,buy,66554,0.001503,4.5e-07,665.53,0.059742
2026-03-01T21:20:00+08:00,buy,66150,0.001512,4.5e-07,565.5,0.061253
2026-03-01T21:50:00+08:00,sell,66551,0.001503,4.5e-07,665.47,0.05975
2026-03-01T21:55:00+08:00,sell,66955,0.001494,4.5e-07,765.44,0.058256
2026-03-02T00:45:00+08:00,buy,66465,0.001505,4.5e-07,665.41,0.05976
2026-03-02T00:50:00+08:00,buy,65979,0.001516,4.5e-07,565.38,0.061276
2026-03-02T02:00:00+08:00,sell,66464,0.001505,4.5e-07,665.35,0.059771
2026-03-02T03:40:00+08:00,buy,65820,0.001519,4.6e-07,565.32,0.061289
2026-03-02T04:10:00+08:00,buy,65385,0.001529,4.6e-07,465.29,0.062818
2026-03-02T06:00:00+08:00,sell,65712,0.001522,4.6e-07,565.26,0.061296
2026-03-02T06:10:00+08:00,sell,66041,0.001514,4.5e-07,665.23,0.059781
2026-03-02T06:30:00+08:00,buy,65711,0.001522,4.6e-07,565.2,0.061303
2026-03-02T06:35:00+08:00,buy,65382,0.001529,4.6e-07,465.17,0.062832
2026-03-02T08:40:00+08:00,sell,66332,0.001508,4.5e-07,565.14,0.061324
2026-03-02T11:35:00+08:00,sell,66966,0.001493,4.5e-07,665.11,0.05983
2026-03-02T13:05:00+08:00,buy,66560,0.001502,4.5e-07,565.08,0.061332
2026-03-02T13:40:00+08:00,sell,66963,0.001493,4.5e-07,665.05,0.059838
2026-03-02T14:15:00+08:00,buy,66448,0.001505,4.5e-07,565.02,0.061343
2026-03-02T15:05:00+08:00,buy,65800,0.00152,4.6e-07,464.99,0.062862
2026-03-02T17:10:00+08:00,sell,66400,0.001506,4.5e-07,564.96,0.061355
2026-03-02T20:40:00+08:00,buy,65954,0.001516,4.5e-07,464.93,0.062871
2026-03-02T21:40:00+08:00,buy,65624,0.001524,4.6e-07,364.9,0.064395
2026-03-02T22:30:00+08:00,sell,66136,0.001512,4.5e-07,464.87,0.062882
2026-03-02T22:40:00+08:00,sell,66652,0.0015,4.5e-07,564.84,0.061381
2026-03-02T22:50:00+08:00,sell,67172,0.001489,4.5e-07,664.81,0.059892
2026-03-02T23:10:00+08:00,sell,68422,0.001462,4.4e-07,764.78,0.05843
2026-03-03T02:30:00+08:00,sell,69204,0.001445,4.3e-07,864.75,0.056985
2026-03-03T04:05:00+08:00,buy,68824,0.001453,4.4e-07,764.72,0.058437
2026-03-03T04:40:00+08:00,sell,69202,0.001445,4.3e-07,864.69,0.056992
2026-03-03T08:15:00+08:00,buy,68742,0.001455,4.4e-07,764.66,0.058446
2026-03-03T09:10:00+08:00,sell,69226,0.001445,4.3e-07,864.63,0.057001
2026-03-03T10:00:00+08:00,buy,68723,0.001455,4.4e-07,764.6,0.058456
2026-03-03T10:20:00+08:00,buy,68223,0.001466,4.4e-07,664.57,0.059921
2026-03-03T13:15:00+08:00,sell,68564,0.001458,4.4e-07,764.54,0.058462
2026-03-03T13:30:00+08:00,buy,68221,0.001466,4.4e-07,664.51,0.059928
2026-03-03T13:45:00+08:00,buy,67880,0.001473,4.4e-07,564.48,0.0614
2026-03-03T15:15:00+08:00,sell,68240,0.001465,4.4e-07,664.45,0.059935
2026-03-03T16:20:00+08:00,buy,67878,0.001473,4.4e-07,564.42,0.061407
2026-03-03T16:35:00+08:00,buy,67518,0.001481,4.4e-07,464.39,0.062888
2026-03-03T16:45:00+08:00,buy,67160,0.001489,4.5e-07,364.36,0.064376
2026-03-03T17:30:00+08:00,buy,66581,0.001502,4.5e-07,264.33,0.065878
2026-03-03T20:00:00+08:00,sell,67118,0.00149,4.5e-07,364.3,0.064388
2026-03-03T20:10:00+08:00,sell,67660,0.001478,4.4e-07,464.27,0.062909
2026-03-03T21:30:00+08:00,buy,66957,0.001493,4.5e-07,364.24,0.064402
2026-03-03T22:30:00+08:00,sell,67595,0.001479,4.4e-07,464.21,0.062922
2026-03-03T22:35:00+08:00,buy,66951,0.001494,4.5e-07,364.18,0.064416
2026-03-03T22:45:00+08:00,buy,66313,0.001508,4.5e-07,264.15,0.065923
2026-03-03T23:35:00+08:00,sell,67558,0.00148,4.4e-07,364.12,0.064442
2026-03-04T00:20:00+08:00,sell,68636,0.001457,4.4e-07,464.09,0.062985
2026-03-04T00:40:00+08:00,buy,67541,0.001481,4.4e-07,364.06,0.064465
2026-03-04T02:00:00+08:00,sell,68272,0.001465,4.4e-07,464.03,0.063
2026-03-04T03:25:00+08:00,sell,68884,0.001452,4.4e-07,564.0,0.061548
2026-03-04T04:10:00+08:00,buy,68191,0.001466,4.4e-07,463.97,0.063014
2026-03-04T07:10:00+08:00,sell,68691,0.001456,4.4e-07,563.94,0.061558
2026-03-04T08:00:00+08:00,buy,68215,0.001466,4.4e-07,463.91,0.063023
2026-03-04T09:40:00+08:00,sell,68897,0.001451,4.4e-07,563.88,0.061571
